中央区 北12条～14条の西15丁目～19丁目,札幌センター1,火 金,20160905 20161003 20161031 20161128 20170522 20170619 20170717 20170814 20170911,20160919 20161017 20161114 20161212 20170116 20170213 20170313 20170410 20170508 20170605 20170703 20170731 20170828 20170925,水,20160912 20160926 20161010 20161024 20161107 20161121 20161205 20161219 20170109 20170123 20170206 20170220 20170306 20170320 20170403 20170417 20170501 20170515 20170529 20170612 20170626 20170710 20170724 20170807 20170821 20170904 20170918,木
中央区 北15条～22条の西○丁目,札幌センター1,火 金,20160905 20161003 20161031 20161128 20170522 20170619 20170717 20170814 20170911,20160919 20161017 20161114 20161212 20170116 20170213 20170313 20170410 20170508 20170605 20170703 20170731 20170828 20170925,水,20160912 20160926 20161010 20161024 20161107 20161121 20161205 20161219 20170109 20170123 20170206 20170220 20170306 20170320 20170403 20170417 20170501 20170515 20170529 20170612 20170626 20170710 20170724 20170807 20170821 20170904 20170918,木
中央区 大通西20丁目～28丁目,札幌センター1,火 金,20160908 20161006 20161103 20161201 20170525 20170622 20170720 20170817 20170914,20160922 20161020 20161117 20161215 20170119 20170216 20170316 20170413 20170511 20170608 20170706 20170803 20170831 20170928,月,20160901 20160915 20160929 20161013 20161027 20161110 20161124 20161208 20161222 20170112 20170126 20170209 20170223 20170309 20170323 20170406 20170420 20170504 20170518 20170601 20170615 20170629 20170713 20170727 20170810 20170824 20170907 20170921,水
中央区 南1条～3条の西20丁目～28丁目,札幌センター1,火 金,20160908 20161006 20161103 20161201 20170525 20170622 20170720 20170817 20170914,20160922 20161020 20161117 20161215 20170119 20170216 20170316 20170413 20170511 20170608 20170706 20170803 20170831 20170928,月,20160901 20160915 20160929 20161013 20161027 20161110 20161124 20161208 20161222 20170112 20170126 20170209 20170223 20170309 20170323 20170406 20170420 20170504 20170518 20170601 20170615 20170629 20170713 20170727 20170810 20170824 20170907 20170921,水
中央区 北1条・2条の西20丁目～28丁目,札幌センター1,火 金,20160908 20161006 20161103 20161201 20170525 20170622 20170720 20170817 20170914,20160922 20161020 20161117 20161215 20170119 20170216 20170316 20170413 20170511 20170608 20170706 20170803 20170831 20170928,月,20160901 20160915 20160929 20161013 20161027 20161110 20161124 20161208 20161222 20170112 20170126 20170209 20170223 20170309 20170323 20170406 20170420 20170504 20170518 20170601 20170615 20170629 20170713 20170727 20170810 20170824 20170907 20170921,水
中央区 北3条～11条の西21丁目～30丁目,札幌センター1,火 金,20160908 20161006 20161103 20161201 20170525 20170622 20170720 20170817 20170914,20160922 20161020 20161117 20161215 20170119 20170216 20170316 20170413 20170511 20170608 20170706 20170803 20170831 20170928,月,20160901 20160915 20160929 20161013 20161027 20161110 20161124 20161208 20161222 20170112 20170126 20170209 20170223 20170309 20170323 20170406 20170420 20170504 20170518 20170601 20170615 20170629 20170713 20170727 20170810 20170824 20170907 20170921,水
中央区 北12条西20丁目～23丁目,札幌センター1,火 金,20160908 20161006 20161103 20161201 20170525 20170622 20170720 20170817 20170914,20160922 20161020 20161117 20161215 20170119 20170216 20170316 20170413 20170511 20170608 20170706 20170803 20170831 20170928,月,20160901 20160915 20160929 20161013 20161027 20161110 20161124 20161208 20161222 20170112 20170126 20170209 20170223 20170309 20170323 20170406 20170420 20170504 20170518 20170601 20170615 20170629 20170713 20170727 20170810 20170824 20170907 20170921,水
中央区 北14条西20丁目,札幌センター1,火 金,20160908 20161006 20161103 20161201 20170525 20170622 20170720 20170817 20170914,20160922 20161020 20161117 20161215 20170119 20170216 20170316 20170413 20170511 20170608 20170706 20170803 20170831 20170928,月,20160901 20160915 20160929 20161013 20161027 20161110 20161124 20161208 20161222 20170112 20170126 20170209 20170223 20170309 20170323 20170406 20170420 20170504 20170518 20170601 20170615 20170629 20170713 20170727 20170810 20170824 20170907 20170921,水
中央区 宮の森・宮ヶ丘・盤渓,札幌センター1,火 金,20160908 20161006 20161103 20161201 20170525 20170622 20170720 20170817 20170914,20160922 20161020 20161117 20161215 20170119 20170216 20170316 20170413 20170511 20170608 20170706 20170803 20170831 20170928,月,20160901 20160915 20160929 20161013 20161027 20161110 20161124 20161208 20161222 20170112 20170126 20170209 20170223 20170309 20170323 20170406 20170420 20170504 20170518 20170601 20170615 20170629 20170713 20170727 20170810 20170824 20170907 20170921,水
中央区 円山西町（9丁目5番、6番を除く）,札幌センター1,火 金,20160908 20161006 20161103 20161201 20170525 20170622 20170720 20170817 20170914,20160922 20161020 20161117 20161215 20170119 20170216 20170316 20170413 20170511 20170608 20170706 20170803 20170831 20170928,月,20160901 20160915 20160929 20161013 20161027 20161110 20161124 20161208 20161222 20170112 20170126 20170209 20170223 20170309 20170323 20170406 20170420 20170504 20170518 20170601 20170615 20170629 20170713 20170727 20170810 20170824 20170907 20170921,水
